country,idcode,year,growth,FI,KOFEcGI,FIXEcGI,lngdp,lngcf,lnexp,lnimp,lnghg,KOFEcGIDF,KOFEcGIDJ,FIXEcGIDF,FIXEcGIDJ,w1y_lnghg,w1x_FI,w1x_KOFEcGI,w1x_FIXEcGI
Japan,JPN,2016,0.59121207,17.376268,65,11.294574,29.240459,27.846132,27.422766,27.370954,7.1119443,51,79,8.8618969,13.727252,0.0899255,0.2473028,1.231077,0.1860744
Japan,JPN,2017,-1.3742253,17.377615,67,11.643002,29.22636,27.846132,27.498632,27.454284,7.0982021,54,80,9.3839123,13.902092,0.0900116,0.2464158,1.234067,0.1858122
Japan,JPN,2018,-3.6516135,17.380583,67,11.644991,29.248427,27.885663,27.55845,27.556298,7.0616859,55,80,9.5593206,13.904466,0.0897667,0.2461426,1.246211,0.1873939
Japan,JPN,2019,-3.5472292,17.361586,68,11.805879,29.264176,27.908653,27.531201,27.540002,7.0262136,55,80,9.5488725,13.889269,0.0895624,0.2458019,1.243596,0.1868751
Japan,JPN,2020,-5.7570247,17.34988,67,11.624419,29.248427,27.877881,27.400349,27.410374,6.9686434,53,80,9.1954363,13.879904,0.0883081,0.2456642,1.218114,0.182777
Kazakhstan,KAZ,2006,8.1789208,10.664383,60,6.3986296,25.117715,24.037452,24.446547,24.216738,5.531926,70,51,7.4650678,5.4388351,0.1757636,0.4731911,2.385804,0.2923536
Kazakhstan,KAZ,2007,4.8633703,11.044679,58,6.4059136,25.377226,24.342259,24.670656,24.529928,5.5805597,72,43,7.9521686,4.7492118,0.1780311,0.4794662,2.430332,0.301755
Kazakhstan,KAZ,2008,16.506827,11.262658,55,6.194462,25.613615,24.326043,25.057939,24.627257,5.7456279,68,41,7.6586075,4.6176898,0.1787231,0.4843321,2.352841,0.2949076
Kazakhstan,KAZ,2009,-9.2332073,11.315396,54,6.110314,25.468198,24.246681,24.594467,24.386827,5.6532959,67,41,7.5813155,4.6393125,0.1778996,0.4863189,2.366582,0.2986784
Kazakhstan,KAZ,2010,6.8883013,11.315692,52,5.8841599,25.720478,24.35027,24.905316,24.514251,5.7221789,64,40,7.242043,4.5262769,0.1790274,0.4887715,2.370295,0.3005702
Kazakhstan,KAZ,2011,2.1945469,11.325255,49,5.5493751,25.985956,24.514251,25.217504,24.660957,5.7441244,59,39,6.6819007,4.4168496,0.1634154,0.4927903,2.360024,0.3013488
Kazakhstan,KAZ,2012,-0.60692853,11.342672,51,5.7847628,26.060804,24.684079,25.243967,24.83414,5.7380551,61,41,6.91903,4.6504956,0.1637969,0.4957,2.357945,0.3024951
Kazakhstan,KAZ,2013,4.7184498,11.350676,48,5.4483247,26.191326,24.785432,25.235224,24.871151,5.7852396,57,38,6.4698856,4.3132571,0.1656973,0.4976803,2.361433,0.3041188
Kazakhstan,KAZ,2014,-16.35352,11.39594,49,5.5840108,26.121429,24.76807,25.178775,24.75396,5.6217044,59,39,6.7236049,4.4444168,0.1674914,0.498825,2.416407,0.3116118
Kazakhstan,KAZ,2015,-7.2005904,11.194056,48,5.3731467,25.938202,24.664848,24.655091,24.525474,5.5496985,54,42,6.04479,4.7015034,0.1669895,0.4983913,2.347219,0.3022021
Kazakhstan,KAZ,2016,6.1054566,11.14333,53,5.905965,25.643247,24.366101,24.451366,24.317835,5.610753,62,44,6.9088647,4.9030653,0.1743882,0.4979807,2.357774,0.3033456
Kazakhstan,KAZ,2017,8.1732546,11.045182,52,5.7434947,25.84126,24.507455,24.708539,24.439274,5.6924856,60,45,6.6271093,4.970332,0.1748208,0.496968,2.394555,0.3074845
Kazakhstan,KAZ,2018,0.03033623,12.700695,52,6.6043616,25.910652,24.536573,24.930939,24.573413,5.6927889,61,43,7.7474242,5.461299,0.1754456,0.495463,2.421608,0.309779
Kazakhstan,KAZ,2019,-4.388512,12.637731,56,7.0771291,25.927273,24.639281,24.911404,24.684079,5.6489038,62,50,7.8353929,6.3188653,0.1756793,0.4951543,2.426724,0.3105015
Kazakhstan,KAZ,2020,2.7233361,12.614603,55,6.9380315,25.864929,24.62119,24.682172,24.556246,5.6761372,58,51,7.3164695,6.4334474,0.1728379,0.4930399,2.392664,0.3046652
Kenya,KEN,2006,0.74620421,10.576483,43,4.5478878,23.97364,22.293963,22.506657,22.823735,4.0100567,40,45,4.2305933,4.7594175,0.2633893,0.622899,2.666405,0.291669
Kenya,KEN,2007,26.285232,11.074593,44,4.8728208,24.189002,22.601203,22.677711,23.035801,4.2729091,41,47,4.5405831,5.2050586,0.2656004,0.6370217,2.714224,0.3030393
Kenya,KEN,2008,1.5081573,11.390699,42,4.7840938,24.304003,22.674874,22.838316,23.256963,4.2879906,41,44,4.6701868,5.0119077,0.2673543,0.6504503,2.684561,0.3056643
Kenya,KEN,2009,0.65699661,11.55971,40,4.6238838,24.470414,22.808938,22.723394,23.148069,4.2945606,35,45,4.0458983,5.2018693,0.2681469,0.6601001,2.577396,0.296223
Kenya,KEN,2010,1.9321009,11.726114,43,5.042229,24.538778,22.991259,22.918266,23.325956,4.3138816,38,47,4.4559233,5.5112736,0.2690069,0.6665503,2.666076,0.3086919
Kenya,KEN,2011,-6.7531532,11.840711,43,5.0915059,24.571284,23.05541,23.022846,23.514431,4.2463501,41,45,4.8546917,5.3283201,0.268622,0.6740152,2.688115,0.3125614
Kenya,KEN,2012,-1.3113525,11.94324,42,5.016161,24.755735,23.248994,23.13918,23.608067,4.2332366,40,44,4.7772961,5.2550258,0.2707759,0.6816195,2.684821,0.3154884
Kenya,KEN,2013,1.297035,12.023153,42,5.0497241,24.84555,23.347934,23.121161,23.630167,4.2462069,38,45,4.568798,5.4104187,0.2715785,0.6892573,2.664895,0.3171117
Kenya,KEN,2014,4.3293165,12.127318,43,5.2147465,24.947176,23.556479,23.13918,23.733887,4.2895001,40,46,4.850927,5.5785661,0.2735071,0.6951776,2.658423,0.3178635
Kenya,KEN,2015,2.7054267,12.184115,41,4.995487,24.973189,23.464106,23.08412,23.59683,4.3165543,37,46,4.5081224,5.6046927,0.2748613,0.6997646,2.555491,0.3069138
Kenya,KEN,2016,-15.11302,12.128956,40,4.8515822,25.038084,23.397414,23.01681,23.508277,4.1654241,34,47,4.1238449,5.7006091,0.2761416,0.7030035,2.572522,0.3090624
Kenya,KEN,2017,-3.4908385,12.135605,41,4.9755979,25.129985,23.556479,23.074641,23.672954,4.1305158,34,48,4.1261056,5.8250903,0.2775419,0.7031351,2.629845,0.3162194
Kenya,KEN,2018,1.6579369,12.149928,40,4.8599711,25.247226,23.608067,23.174271,23.728948,4.1470951,33,47,4.0094761,5.710466,0.2790393,0.706451,2.64451,0.3194481
Kenya,KEN,2019,11.60072,12.007315,40,4.8029259,25.328436,23.688539,23.165613,23.738801,4.2631023,32,47,3.8423407,5.6434379,0.2793749,0.7075025,2.636012,0.3187111
Kenya,KEN,2020,2.2138043,11.957973,38,4.5440296,25.338386,23.708948,22.996422,23.59683,4.2852404,30,47,3.5873918,5.6202471,0.2783857,0.7085498,2.570672,0.3115511
Kyrgyz Republic,KGZ,2006,1.1571971,8.438605,58,4.8943909,21.763543,20.346388,20.977908,21.534196,2.3446863,64,52,5.4007072,4.3880746,0.6021706,1.488295,4.887504,0.5650764
Kyrgyz Republic,KGZ,2007,10.976117,8.9473673,59,5.2789467,22.058267,20.733216,21.426363,21.892647,2.4544474,63,55,5.6368414,4.921052,0.6063954,1.513758,4.86012,0.5703955
Kyrgyz Republic,KGZ,2008,8.951397,9.2475008,62,5.7334505,22.360319,21.122042,21.709083,22.262281,2.5439614,69,55,6.3807755,5.0861254,0.6119627,1.543397,4.581892,0.5466346
Kyrgyz Republic,KGZ,2009,-2.7879145,9.5155734,62,5.8996555,22.268698,20.970126,21.569134,21.993026,2.5160823,69,54,6.5657456,5.1384096,0.6145631,1.568278,4.38972,0.5316224
Kyrgyz Republic,KGZ,2010,-2.3703603,9.3301399,64,5.9712895,22.289796,20.993293,21.511723,22.042351,2.4923787,75,54,6.9976049,5.0382756,0.6190242,1.592987,4.927552,0.6095266
Kyrgyz Republic,KGZ,2011,5.6284951,9.6622495,64,6.1838397,22.547815,21.180691,21.886417,22.304304,2.5486636,73,54,7.0534422,5.2176147,0.6202047,1.617972,4.96216,0.6201544
Kyrgyz Republic,KGZ,2012,18.635303,9.9152365,58,5.7508372,22.611849,21.560513,21.976029,22.582684,2.7350166,67,49,6.6432084,4.8584659,0.623441,1.630244,4.989909,0.6273222
Kyrgyz Republic,KGZ,2013,-3.3655436,10.1089,60,6.0653399,22.716605,21.635549,22.063516,22.616378,2.7013612,70,50,7.0762299,5.0544499,0.6264275,1.657094,4.952677,0.6336851
Kyrgyz Republic,KGZ,2014,4.1412424,10.227427,61,6.2387305,22.734161,21.734867,21.911109,22.587346,2.7427736,68,55,6.9546503,5.6250848,0.6302868,1.670612,4.87379,0.6270407
Kyrgyz Republic,KGZ,2015,2.1656897,10.383928,60,6.2303568,22.622384,21.564833,21.611157,22.302245,2.7644305,68,53,7.061071,5.5034818,0.634769,1.682185,4.613984,0.5973035
Kyrgyz Republic,KGZ,2016,-20.720322,10.449939,62,6.4789624,22.641658,21.560513,21.602893,22.28141,2.5572273,68,55,7.1059588,5.7474666,0.6386945,1.688513,4.4899,0.579724
Kyrgyz Republic,KGZ,2017,-1.4051753,10.463345,62,6.4872742,22.764486,21.651485,21.667172,22.348577,2.5431756,67,56,7.0104415,5.8594735,0.6433496,1.691388,4.705603,0.6090812
Kyrgyz Republic,KGZ,2018,15.482431,10.514726,58,6.0985411,22.8359,21.815189,21.727567,22.491415,2.6979999,63,54,6.6242774,5.677952,0.6472585,1.698604,4.661474,0.6038006
Kyrgyz Republic,KGZ,2019,-8.2796215,10.511243,60,6.3067457,22.905941,21.889537,21.857889,22.458455,2.6152037,68,53,7.1476451,5.5709587,0.6480964,1.702809,4.631408,0.6021436
Kyrgyz Republic,KGZ,2020,-6.3417472,10.485197,55,5.7668584,22.774822,21.445972,21.615264,22.121983,2.5517862,57,53,5.9765623,5.5571544,0.6460146,1.708133,4.52139,0.5885231
"Korea, Rep.",KOR,2006,1.6866548,15.066794,54,8.1360689,27.679811,26.575468,26.679103,26.650192,6.2071,49,59,7.3827292,8.8894087,0.0250506,0.070978,0.3672894,0.0476803
"Korea, Rep.",KOR,2007,1.9733085,15.132131,57,8.6253145,27.788025,26.684271,26.841363,26.798612,6.2268331,53,60,8.0200293,9.0792784,0.0251762,0.0717955,0.3732517,0.0489054
"Korea, Rep.",KOR,2008,2.5128617,15.225578,59,8.9830911,27.679811,26.589734,26.984758,26.97517,6.2519617,61,58,9.2876027,8.8308354,0.0252413,0.0725139,0.3688825,0.0487358
"Korea, Rep.",KOR,2009,2.6503452,15.203292,57,8.6658765,27.573392,26.350887,26.803199,26.709718,6.2784651,60,54,9.1219753,8.2097778,0.0249656,0.0728125,0.3650413,0.0484028
"Korea, Rep.",KOR,2010,9.3027045,15.234538,57,8.6836865,27.762049,26.64216,27.027715,26.963542,6.3714922,60,55,9.1407226,8.3789957,0.0250779,0.0729464,0.3659364,0.0485639
"Korea, Rep.",KOR,2011,5.5999009,15.291824,59,9.0221764,27.854165,26.758747,27.242413,27.218531,6.4274912,61,57,9.3280129,8.7163399,0.0251796,0.0729998,0.3651917,0.0484247
"Korea, Rep.",KOR,2012,0.5464979,15.333499,60,9.2000996,27.877881,26.71473,27.284297,27.220041,6.4329562,62,58,9.5067696,8.8934296,0.0251627,0.0731429,0.364585,0.0483665
"Korea, Rep.",KOR,2013,0.06589362,15.344153,62,9.5133751,27.945832,26.739423,27.305291,27.197157,6.4336151,61,63,9.3599336,9.6668166,0.025089,0.072871,0.3644316,0.0481385
"Korea, Rep.",KOR,2014,-1.6948185,15.289085,64,9.7850143,28.023063,26.814576,27.309437,27.187854,6.4166669,60,69,9.1734509,10.549469,0.0250247,0.0727886,0.3727681,0.0491523
"Korea, Rep.",KOR,2015,3.3677111,15.252593,61,9.3040816,28.016284,26.794004,27.186295,27.005533,6.450344,58,64,8.8465038,9.7616594,0.0250889,0.0725088,0.3691561,0.0484853
"Korea, Rep.",KOR,2016,2.34232,15.274392,61,9.3173793,28.036486,26.836948,27.131795,26.953747,6.4737672,57,66,8.7064036,10.081099,0.0254023,0.0722505,0.3715014,0.0485666
"Korea, Rep.",KOR,2017,2.0969483,15.198437,62,9.4230308,28.113447,26.984758,27.230544,27.10846,6.4947367,58,66,8.8150933,10.030968,0.0255025,0.072107,0.3758211,0.0490503
"Korea, Rep.",KOR,2018,1.055395,15.193614,62,9.4200408,28.179143,27.020375,27.31631,27.198699,6.5052907,58,66,8.8122962,10.027785,0.0254473,0.0718848,0.3775017,0.0490375
"Korea, Rep.",KOR,2019,-2.3131775,15.158217,63,9.5496769,28.131796,26.977095,27.21702,27.133441,6.4821589,60,67,9.0949303,10.156006,0.0253559,0.0717347,0.3790741,0.0491447
"Korea, Rep.",KOR,2020,-6.2913428,15.12418,62,9.3769914,28.125717,26.984758,27.133441,27.018532,6.4192455,57,67,8.6207824,10.1332,0.0249917,0.071441,0.3723367,0.0480134
Kuwait,KWT,2006,3.8155157,9.9113961,68,6.7397493,25.328436,23.59683,24.897653,24.019103,4.588024,70,67,6.9379773,6.6406354,0.0916309,0.249004,1.038128,0.1704551
Kuwait,KWT,2007,-1.9932849,10.163258,70,7.1142804,25.510758,23.814308,25.013725,24.219773,4.5680912,74,66,7.5208107,6.70775,0.0916643,0.2495854,1.048903,0.1725751
Kuwait,KWT,2008,6.9062054,10.308536,70,7.2159749,25.733901,23.85876,25.318386,24.386827,4.6371532,73,68,7.525231,7.0098042,0.0913521,0.2501094,1.053008,0.173711
Kuwait,KWT,2009,0.17418235,10.515426,72,7.5711066,25.423746,23.800578,24.912921,24.189002,4.6388951,76,69,7.9917237,7.2556439,0.0906555,0.2499314,1.039636,0.1712921
Kuwait,KWT,2010,3.9525592,10.689397,73,7.8032599,25.510758,23.718998,25.053999,24.278614,4.6784206,77,68,8.2308358,7.26879,0.0910551,0.2497014,1.054795,0.1737043
Kuwait,KWT,2011,5.1530255,10.737949,71,7.6239434,25.733901,23.767788,25.423746,24.460935,4.7299509,74,68,7.9460819,7.301805,0.0910777,0.2495793,1.047622,0.1723266
Kuwait,KWT,2012,3.9122254,10.782929,70,7.5480501,25.859064,23.845631,25.5908,24.529928,4.7690732,74,66,7.9793673,7.116733,0.0912858,0.249238,1.054624,0.1732291
Kuwait,KWT,2013,3.5521493,10.887679,70,7.6213752,25.859064,23.930069,25.510758,24.573413,4.8045947,74,65,8.0568823,7.0769912,0.0913098,0.2490976,1.061244,0.1743159
Kuwait,KWT,2014,-0.64102784,11.013164,69,7.5990833,25.79844,24.019103,25.423746,24.655091,4.7981844,77,62,8.4801365,6.8281618,0.0904899,0.2487155,1.091904,0.1791378
Kuwait,KWT,2015,3.6429478,11.086847,71,7.8716614,25.510758,24.114413,24.83414,24.655091,4.8346138,83,60,9.2020831,6.6521083,0.0905227,0.2485084,1.097519,0.1800704
Kuwait,KWT,2016,4.3632256,11.162018,72,8.0366528,25.423746,24.189002,24.67451,24.693558,4.8782461,83,60,9.2644748,6.6972107,0.090665,0.2483876,1.102442,0.1807555
Kuwait,KWT,2017,-0.67962539,11.179147,72,8.0489859,25.510758,24.249626,24.83414,24.783709,4.8714499,83,60,9.2786921,6.7074882,0.0907159,0.2475627,1.112986,0.181858
Kuwait,KWT,2018,3.2416528,11.229489,73,8.1975273,25.664908,24.258411,25.165917,24.942774,4.9038664,85,61,9.545066,6.8499885,0.0902599,0.2471608,1.12012,0.1827146
Kuwait,KWT,2019,1.9684807,11.205337,72,8.0678423,25.664908,24.264225,25.013725,24.81761,4.9235512,82,61,9.188376,6.8352553,0.0898826,0.2468561,1.125072,0.1833089
Kuwait,KWT,2020,-1.1705452,11.265113,71,7.9982299,25.423746,24.249626,24.573413,24.507455,4.9118457,82,60,9.2373923,6.7590676,0.0885983,0.2464526,1.102068,0.1792209
Lebanon,LBN,2006,-4.6018888,12.361121,74,9.1472297,23.814308,22.233988,23.397414,23.602464,2.9937303,84,64,10.383342,7.9111176,0.1498768,0.3693544,1.772605,0.2173093
Lebanon,LBN,2007,-5.5097589,12.400527,75,9.3003956,23.934109,22.520013,23.514431,23.791319,2.9386327,86,64,10.664454,7.9363376,0.1512067,0.3727833,1.834908,0.2270775
Lebanon,LBN,2008,18.28508,12.415948,76,9.4361207,24.094004,22.821284,23.818843,24.090562,3.1214835,87,64,10.801875,7.9462069,0.1520974,0.3803927,1.790765,0.2256099
Lebanon,LBN,2009,14.236571,12.447348,74,9.2110372,24.289978,22.977711,23.772539,24.104261,3.2638492,83,64,10.331298,7.9663024,0.1502053,0.3836407,1.750052,0.2219517
Lebanon,LBN,2010,-3.5023035,12.521614,73,9.1407781,24.371323,22.983987,23.7534,24.131108,3.2288262,82,64,10.267723,8.0138328,0.1517254,0.3859591,1.773929,0.2261727
Lebanon,LBN,2011,2.3484445,12.565678,73,9.1729452,24.409642,23.09351,23.876002,24.157253,3.2523106,84,63,10.55517,7.9163773,0.1531537,0.3849694,1.774344,0.2255463
Lebanon,LBN,2012,9.7242548,12.585459,72,9.0615305,24.507455,23.112029,23.723986,24.189002,3.3495531,82,62,10.320076,7.8029846,0.1526696,0.3903612,1.790164,0.2301497
Lebanon,LBN,2013,-0.07022472,12.644852,72,9.1042936,24.571284,23.280493,23.718998,24.228823,3.3488509,81,62,10.24233,7.8398084,0.1524891,0.3917287,1.801547,0.2322001
Lebanon,LBN,2014,7.4107972,12.672455,70,8.8707187,24.596548,23.208172,23.662428,24.228823,3.4229589,81,59,10.264689,7.4767486,0.1531282,0.3929742,1.822429,0.2351092
Lebanon,LBN,2015,6.7774474,12.666958,69,8.7402013,24.633287,23.130211,23.69368,24.154022,3.4907333,78,59,9.8802276,7.4735055,0.1530975,0.3931646,1.799992,0.2321955
Lebanon,LBN,2016,3.2976609,12.641095,69,8.7223555,24.659005,23.191365,23.662428,24.157253,3.52371,78,59,9.860054,7.458246,0.1498994,0.3919717,1.805365,0.2318155
Lebanon,LBN,2017,5.1440733,12.646273,68,8.5994659,24.693558,23.174271,23.662428,24.192122,3.5751507,78,59,9.8640933,7.4613013,0.1509931,0.3926588,1.819681,0.234311
Lebanon,LBN,2018,-4.263269,12.663838,68,8.6114101,24.728779,23.240962,23.678176,24.213694,3.532518,78,59,9.8777939,7.4716646,0.150376,0.3932581,1.806386,0.2326298
Lebanon,LBN,2019,-0.46879664,12.584463,69,8.6832796,24.67451,22.573294,23.624687,24.163684,3.52783,79,59,9.9417259,7.4248333,0.150009,0.3930219,1.818032,0.2342352
Lebanon,LBN,2020,-16.502704,12.421796,70,8.6952572,24.179583,21.375591,22.894603,23.444561,3.362803,80,60,9.9374368,7.4530776,0.1469462,0.392088,1.77082,0.2279578
Lithuania,LTU,2006,0.45351552,10.73528,76,8.1588129,24.131108,22.818827,23.573972,23.738801,3.3579419,71,80,7.6220489,8.5882241,0.0613,0.1737427,0.9335198,0.1155117
Lithuania,LTU,2007,3.4887259,11.029962,76,8.3827713,24.404617,23.272711,23.748557,23.97364,3.3928291,72,81,7.9415729,8.9342695,0.0616607,0.176048,0.9509422,0.1191489
Lithuania,LTU,2008,-1.9345589,11.298701,75,8.4740258,24.590291,23.318521,24.048302,24.231822,3.3734835,70,79,7.9090907,8.9259738,0.0618499,0.1781798,0.9389334,0.1188706
Lithuania,LTU,2009,-13.128189,11.329584,72,8.1573001,24.344937,22.277191,23.69368,23.723986,3.2422017,65,79,7.3642293,8.950371,0.061157,0.1786464,0.9386191,0.1190807
Lithuania,LTU,2010,3.07835,11.294494,75,8.4708705,24.336883,22.629841,23.888741,23.921939,3.2729852,73,77,8.2449807,8.6967604,0.0614214,0.1789192,0.9335416,0.1184956
Lithuania,LTU,2011,-28.932546,10.808789,75,8.1065915,24.496027,22.980854,24.182732,24.219773,2.9836597,74,77,7.9985036,8.3227673,0.0604149,0.1792071,0.9300498,0.1180895
Lithuania,LTU,2012,-0.35487997,10.81085,75,8.1081375,24.482138,22.860976,24.237792,24.228823,2.9801109,75,75,8.1081375,8.1081375,0.0602401,0.1797257,0.9345263,0.1186657
Lithuania,LTU,2013,-4.6786079,10.548584,75,7.9114378,24.562718,22.92934,24.323314,24.306785,2.9333248,75,75,7.9114378,7.9114378,0.0601883,0.1797037,0.9323235,0.1184179
Lithuania,LTU,2014,-2.6970351,10.436679,75,7.8275095,24.60483,22.976661,24.281467,24.255491,2.9063545,73,78,7.6187759,8.1406099,0.0598538,0.1798584,0.9533489,0.1211849
Lithuania,LTU,2015,1.4115327,10.17409,78,7.93579,24.446547,22.899153,24.07317,24.087107,2.9204698,77,80,7.8340491,8.1392718,0.06027,0.1792853,0.9373524,0.1187286
Lithuania,LTU,2016,25.800062,10.077628,79,7.9613259,24.486789,22.8359,24.094004,24.083641,3.1784704,77,80,7.7597733,8.0621022,0.0612929,0.1790868,0.9396046,0.1189373
Lithuania,LTU,2017,-0.37554812,9.9858834,80,7.9887067,24.590291,22.938112,24.284312,24.252563,3.1747149,80,81,7.9887067,8.0885655,0.0617357,0.1784819,0.950668,0.1199329
Lithuania,LTU,2018,0.33389013,9.7975721,80,7.8380577,24.708539,23.112029,24.422096,24.397032,3.1780538,79,81,7.740082,7.9360334,0.0615811,0.1780953,0.95438,0.1199931
Lithuania,LTU,2019,0.49875415,9.7841781,81,7.9251843,24.726956,22.995392,24.468053,24.397032,3.1830414,79,82,7.7295007,8.0230261,0.0614845,0.1788594,0.9583859,0.1211249
Lithuania,LTU,2020,0.04145078,9.9285982,81,8.0421646,24.764561,22.792657,24.453767,24.317835,3.1834559,80,82,7.9428786,8.1414505,0.0607234,0.1783566,0.9461408,0.119208
Luxembourg,LUX,2006,-1.7094433,12.465219,91,11.34335,24.482138,22.82251,24.955922,24.72513,2.4997953,92,91,11.468002,11.34335,0.0042955,0.0116439,0.0590728,0.0077656
Luxembourg,LUX,2007,-4.8790164,12.464619,91,11.342803,24.666788,23.035801,25.128765,24.894571,2.4510051,90,93,11.218157,11.592095,0.00431,0.0117841,0.0599914,0.0079641
Luxembourg,LUX,2008,-0.69204428,12.454278,90,11.20885,24.797408,23.216471,25.198327,24.967466,2.4440847,90,91,11.20885,11.333393,0.0043199,0.0119078,0.0592439,0.0079303
Luxembourg,LUX,2009,-5.2573353,12.422529,90,11.180276,24.721467,22.899153,25.036746,24.755735,2.3915113,88,91,10.931826,11.304502,0.0042919,0.0119602,0.0587143,0.007887
Luxembourg,LUX,2010,5.2573353,12.38818,90,11.149362,24.752183,23.045654,25.175285,24.92197,2.4440847,87,94,10.777717,11.64489,0.0043191,0.011987,0.0590496,0.0079351
Luxembourg,LUX,2011,1.2079526,12.372967,89,11.011941,24.84555,23.199804,25.326434,25.088909,2.4561642,87,92,10.764481,11.38313,0.0042928,0.0120161,0.0588995,0.0079178
Luxembourg,LUX,2012,-1.9922703,12.339977,88,10.859179,24.814271,23.13918,25.348239,25.101535,2.4362415,87,91,10.73578,11.229379,0.0042968,0.0120686,0.0590127,0.0079507
Luxembourg,LUX,2013,-4.5645507,12.362168,88,10.878708,24.900725,23.191365,25.468198,25.213025,2.390596,85,91,10.507843,11.249573,0.0042963,0.0120691,0.0589061,0.0079337
Luxembourg,LUX,2014,-4.8790164,12.39325,89,11.029992,24.95447,23.295878,25.559548,25.304143,2.3418058,85,93,10.534262,11.525722,0.0042905,0.0120774,0.0599061,0.0080704
Luxembourg,LUX,2015,-5.0281661,12.386229,88,10.899881,24.819276,23.156879,25.48544,25.224186,2.2915241,85,92,10.528294,11.39533,0.0042996,0.0120507,0.0592349,0.007963
Luxembourg,LUX,2016,-3.3936419,12.42947,88,10.937934,24.853621,23.13918,25.49395,25.22972,2.2575877,84,92,10.440755,11.435113,0.004334,0.0120213,0.0596144,0.0079843
Luxembourg,LUX,2017,1.8653391,12.382209,87,10.772522,24.908365,23.240962,25.575296,25.348239,2.2762411,84,92,10.401055,11.391632,0.0043456,0.0119927,0.0603314,0.0080592
Luxembourg,LUX,2018,3.0335997,12.342188,87,10.737703,24.985946,23.216471,25.65052,25.450654,2.3065771,83,92,10.244016,11.354813,0.0043415,0.0119814,0.0604746,0.0080576
Luxembourg,LUX,2019,1.7769471,12.261617,88,10.790223,24.9689,23.272711,25.664908,25.48544,2.3243466,84,93,10.299758,11.403304,0.0043351,0.0119666,0.0606404,0.0080712
Luxembourg,LUX,2020,-17.958558,12.145881,86,10.445458,25.027331,23.264868,25.7,25.519056,2.144761,81,93,9.8381636,11.295669,0.0042848,0.0119179,0.0596002,0.007895
Morocco,MAR,2006,3.347307,11.91924,52,6.1980047,24.951558,23.777267,23.688539,23.897144,4.0866484,54,51,6.4363895,6.0788123,0.2419284,0.6018335,2.836995,0.3467759
Morocco,MAR,2007,1.2352018,12.094839,53,6.4102648,25.092714,24.011668,23.90132,24.170074,4.0990004,57,50,6.8940584,6.0474196,0.2402791,0.6131533,2.874905,0.3572062
Morocco,MAR,2008,4.0476879,12.394675,52,6.4452311,25.250474,24.312325,24.144266,24.491418,4.1394773,58,46,7.1889116,5.7015506,0.2404636,0.6226648,2.848539,0.3591419
Morocco,MAR,2009,0.06370441,12.831024,51,6.5438222,25.254789,24.207578,23.90132,24.275753,4.1401143,55,48,7.0570632,6.1588915,0.2409176,0.6255319,2.81007,0.3556514
Morocco,MAR,2010,5.2868236,12.938177,55,7.1159975,25.258014,24.182732,24.0228,24.334184,4.1929825,57,52,7.374761,6.7278522,0.2405581,0.624611,2.792795,0.351834
Morocco,MAR,2011,11.445525,13.039229,57,7.4323607,25.338386,24.315084,24.182732,24.549731,4.3074378,59,56,7.6931453,7.3019685,0.2450781,0.628382,2.77812,0.3507266
Morocco,MAR,2012,2.4084725,13.127866,60,7.8767196,25.31129,24.261322,24.198333,24.573413,4.3315225,60,59,7.8767196,7.745441,0.2456586,0.6298978,2.770749,0.3502025
Morocco,MAR,2013,0.64216196,13.190673,58,7.6505906,25.396095,24.334184,24.207578,24.581888,4.3379441,56,60,7.3867772,7.9144041,0.245283,0.6315733,2.75354,0.3487918
Morocco,MAR,2014,1.5425803,13.23974,55,7.2818568,25.502389,24.326043,24.312325,24.633287,4.3533699,58,51,7.679049,6.7522672,0.2468316,0.6306885,2.790776,0.3526617
Morocco,MAR,2015,2.7656209,13.28207,56,7.4379591,25.423746,24.228823,24.228823,24.441704,4.3810261,57,54,7.5707798,7.1723177,0.2459142,0.6219717,2.726393,0.3379105
Morocco,MAR,2016,-2.1756487,13.317408,57,7.5909227,25.441765,24.298417,24.261322,24.532148,4.3592696,58,55,7.7240968,7.3245745,0.2445793,0.6204762,2.741969,0.3378425
Morocco,MAR,2017,5.3286192,13.556487,58,7.8627623,25.502389,24.347607,24.381686,24.623216,4.4125558,59,57,7.9983271,7.7271974,0.2441747,0.6190242,2.796396,0.3434672
Morocco,MAR,2018,1.6473649,13.582986,59,8.0139618,25.567453,24.434396,24.491418,24.737845,4.4290295,59,60,8.0139618,8.1497917,0.2461822,0.6182248,2.815071,0.3455159
Morocco,MAR,2019,7.7424725,13.597895,59,8.0227582,25.583078,24.397032,24.509726,24.7141,4.5064542,58,60,7.8867793,8.1587372,0.2471676,0.6178721,2.79701,0.3430653
Morocco,MAR,2020,-5.0944802,13.610888,57,7.7582063,25.519056,24.275753,24.35027,24.560565,4.4555094,56,59,7.6220974,8.0304241,0.2439016,0.6170247,2.700756,0.3304125
Moldova,MDA,2006,-2.9363077,10.879843,66,7.1806962,21.949978,20.836595,21.000898,21.798268,2.4344902,79,52,8.5950758,5.6575182,0.2300191,0.5630715,2.653137,0.3168449
Moldova,MDA,2007,1.9097803,11.127762,67,7.4556004,22.20487,21.24206,21.282882,22.126909,2.453588,80,54,8.9022094,6.0089914,0.2304285,0.5735272,2.701277,0.3278853
